Person ID,First Name,Last Name,Harm Score,Removability Score,Kow Score
774,Cathi,Akuna,0,6,38
775,Cathie,Akwei,230,4,9
776,Cathleen,Ala,0,8,25
777,Cathrine,Alacano,10,6,33
778,Cathryn,Alagna,1,5,29
779,Cathy,Alai,3,5,29
780,Catina,Alaibilla,0,7,29
781,Catrice,Alaimo,1,8,29
782,Catrina,Alalem,6,5,25
783,Cayla,Alam,101,7,29
784,Cecelia,Alambar,108,7,33
785,Cecil,Alameda,0,5,41
786,Cecil,Alameida,0,6,25
787,Cecila,Alamia,1,5,29
788,Cecile,Alamilla,14,6,33
789,Cecilia,Alamillo,1,8,29
790,Cecille,Alamin,0,7,33
791,Cecily,Alamo,2,8,25
792,Cedric,Alamos,106,7,29
793,Cedrick,Alampi,3,5,25
794,Celena,Alan,7,9,5
795,Celesta,Aland,0,5,9
796,Celeste,Alanis,149,6,29
797,Celestina,Alaniz,1,7,25
798,Celestine,Alanko,13,8,29
799,Celia,Alano,0,6,33
800,Celina,Alapai,5,7,5
801,Celinda,Alar,0,9,25
802,Celine,Alarcon,0,7,33
803,Celsa,Alarcone,241,7,15
804,Ceola,Alarid,24,6,33
805,Cesar,Alarie,116,5,29
806,Chad,Alario,3,8,25
807,Chadwick,Alas,0,8,25
808,Chae,Alatorre,7,8,33
809,Chan,Alatosse,6,3,29
810,Chana,Alattar,126,7,29
811,Chance,Alavi,1,7,29
812,Chanda,Alawdi,2,7,29
813,Chandra,Alaya,0,5,29
814,Chanel,Alba,0,8,0
815,Chanell,Albach,0,7,29
816,Chanelle,Albair,19,7,25
817,Chang,Albaladejo,2,7,29
818,Chang,Alban,6,7,25
819,Chantal,Albanese,0,7,46
820,Chantay,Albanez,0,6,25
821,Chante,Albang,6,8,29
822,Chantel,Albani,26,6,29
823,Chantell,Albano,0,7,29
824,Chantelle,Albany,0,5,29
825,Chara,Albarado,213,7,25
826,Charis,Albarazi,11,7,25
827,Charise,Albares,0,4,19
828,Charissa,Albarez,0,9,29
829,Charisse,Albarracin,347,8,33
830,Charita,Albarran,101,6,29
831,Charity,Albaugh,3,8,33
832,Charla,Albe,2,7,29
833,Charleen,Albea,3,6,38
834,Charlena,Albee,5,4,19
835,Charlene,Albelo,1,8,29
836,Charles,Alben,5,8,20
837,Charles,Alber,15,7,33
838,Charlesetta,Alberda,120,9,33
839,Charlette,Alberding,125,7,41
840,Charley,Alberg,1,8,29
841,Charlie,Albergotti,11,5,29
842,Charlie,Alberico,2,8,13
843,Charline,Albero,206,7,34
844,Charlott,Alberro,1,8,25
845,Charlotte,Alberry,22,6,33
846,Charlsie,Albers,0,5,15
847,Charlyn,Alberson,31,6,25
848,Charmain,Albert,0,7,25
849,Charmaine,Alberta,0,6,13
850,Charolette,Alberthal,0,5,30
851,Chas,Alberti,8,7,9
852,Chase,Albertine,0,8,25
853,Chasidy,Albertini,0,6,25
854,Chasity,Alberto,141,3,29
855,Chassidy,Alberts,11,7,33
856,Chastity,Albertsen,116,7,29
857,Chau,Albertson,0,8,25
858,Chauncey,Alberty,8,4,29
859,Chaya,Albery,0,6,33
860,Chelsea,Albin,346,9,38
861,Chelsey,Albini,6,6,5
862,Chelsie,Albino,11,4,25
863,Cher,Albiston,6,7,29
864,Chere,Albor,109,6,29
865,Cheree,Alborn,2,7,29
866,Cherelle,Albornoz,7,7,5
867,Cheri,Albracht,1,7,33
868,Cherie,Albrashi,1,6,15
869,Cherilyn,Albrecht,24,7,33
870,Cherise,Albrekht,232,7,29
871,Cherish,Albright,117,5,29
872,Cherly,Albriton,112,8,26
873,Cherlyn,Albrittain,0,9,29
874,Cherri,Albritton,1,3,41
875,Cherrie,Albro,6,8,29
876,Cherry,Albrough,10,6,29
877,Cherryl,Albu,0,8,23
878,Chery,Albury,0,7,41
879,Cheryl,Albus,0,7,23
880,Cheryle,Alby,0,7,41
881,Cheryll,Alcaide,1,6,38
882,Chester,Alcala,18,8,9
883,Chet,Alcalde,108,8,29
884,Cheyenne,Alcantar,6,5,25
885,Chi,Alcantara,1,7,9
886,Chi,Alcantas,0,7,33
887,Chia,Alcaoa,1,7,29
888,Chieko,Alcaraz,1,5,9
889,Chin,Alcazar,1,7,25
890,China,Alce,7,8,29
891,Ching,Alcide,0,8,29
892,Chiquita,Alcina,0,8,29
893,Chloe,Alcine,115,7,25
894,Chong,Alcini,107,9,29
895,Chong,Alcivar,220,4,29
896,Chris,Alcocer,0,7,29
897,Chris,Alcock,148,8,25
898,Chrissy,Alcombright,103,5,29
899,Christa,Alcon,1,8,29
900,Christal,Alconcel,1,6,33
901,Christeen,Alcorn,0,7,29
902,Christel,Alcorta,0,6,25
903,Christen,Alcoser,6,5,33
904,Christena,Alcosiba,0,7,29
905,Christene,Alcott,212,7,33
906,Christi,Aldaba,5,7,33
907,Christia,Aldaco,15,8,33
908,Christian,Aldama,7,7,28
909,Christian,Aldana,1,7,29
910,Christiana,Aldapa,0,4,29
911,Christiane,Aldape,0,6,20
912,Christie,Aldarondo,1,7,25
913,Christin,Aldas,5,8,29
914,Christina,Aldava,120,6,33
915,Christine,Alday,0,9,38
916,Christinia,Aldaz,8,6,29
917,Christoper,Aldecoa,17,8,29
918,Christopher,Alden,124,4,33
919,Christopher,Alder,1,8,29
920,Christy,Alderete,6,7,29
921,Chrystal,Alderfer,222,7,38
922,Chu,Alderink,1,8,38
923,Chuck,Alderman,0,8,25
924,Chun,Alderson,8,7,29
925,Chung,Alderton,208,7,33
926,Chung,Aldi,10,7,33
927,Ciara,Aldinger,0,6,18
928,Cicely,Aldo,206,4,9
929,Ciera,Aldonza,1,6,25
930,Cierra,Aldous,0,6,33
931,Cinda,Aldred,3,7,33
932,Cinderella,Aldredge,2,5,0
933,Cindi,Aldrege,5,6,46
934,Cindie,Aldrete,0,6,33
935,Cindy,Aldrich,12,4,33
936,Cinthia,Aldridge,2,8,29
937,Cira,Aldrige,127,7,33
938,Clair,Aldrow,127,5,46
939,Clair,Aldworth,2,7,29
940,Claire,Alea,0,7,38
941,Clara,Alecca,202,7,5
942,Clare,Aleem,0,8,38
943,Clarence,Aleff,0,7,25
944,Clarence,Alegar,0,7,21
945,Claretha,Alegi,1,5,29
946,Claretta,Alegre,1,7,29
947,Claribel,Alegria,200,7,33
948,Clarice,Aleizar,47,5,33
949,Clarinda,Alejandre,5,7,5
950,Clarine,Alejandrez,0,7,29
951,Claris,Alejandro,5,8,25
952,Clarisa,Alejo,240,7,9
953,Clarissa,Alejos,1,7,25
954,Clarita,Alekna,0,6,30
955,Clark,Aleksey,12,7,29
956,Classie,Aleman,139,7,29
957,Claud,Alemany,2,8,33
958,Claude,Alen,0,6,37
959,Claude,Aleo,117,6,38
960,Claudette,Alepin,2,6,33
961,Claudia,Alequin,1,9,33
962,Claudie,Aler,136,8,33
963,Claudine,Alers,264,8,9
964,Claudio,Alert,1,6,29
965,Clay,Alerte,5,7,9
966,Clayton,Ales,5,8,29
967,Clelia,Alesci,2,7,19
968,Clemencia,Alescio,12,8,5
969,Clement,Aleshire,1,6,29
970,Clemente,Alesi,0,8,29
971,Clementina,Alesna,0,7,25
972,Clementine,Alessandrini,22,7,25
973,Clemmie,Alessandro,0,4,25
974,Cleo,Alessandroni,0,6,5
975,Cleo,Alesse,119,8,25
976,Cleopatra,Alessi,228,7,33
977,Cleora,Alessio,107,8,29
978,Cleotilde,Alevedo,1,6,29
979,Cleta,Alevras,0,4,33
980,Cletus,Alewine,7,7,33
981,Cleveland,Alex,50,8,33
982,Cliff,Alexader,0,8,25
983,Clifford,Alexaki,16,9,25
984,Clifton,Alexakis,12,9,25
985,Clint,Alexander,2,7,38
986,Clinton,Alexanders,102,9,38
987,Clora,Alexandra,1,8,29
988,Clorinda,Alexandre,0,5,29
989,Clotilde,Alexandria,1,7,9
990,Clyde,Alexandropoul,203,7,25
991,Clyde,Alexanian,1,8,33
992,Codi,Alexender,133,6,29
993,Cody,Alexidor,9,8,25
994,Cody,Alexion,0,7,5
995,Colby,Alexiou,2,6,33
996,Colby,Alexis,118,7,38
997,Cole,Alexnder,0,9,29
998,Coleen,Alexopoulos,228,8,25
999,Coleman,Alexy,102,4,30
1000,Colene,Alexzander,1,9,29
1001,Coletta,Aley,42,8,29
1002,Colette,Aleyandrez,0,7,13
1003,Colin,Alf,1,8,29
1004,Colleen,Alfandre,1,4,29
1005,Collen,Alfano,1,5,33
1006,Collene,Alfaro,148,7,41
1007,Collette,Alfera,0,7,29
1008,Collin,Alferez,122,5,38
1009,Colton,Alfero,1,8,29
1010,Columbus,Alff,0,7,23
1011,Concepcion,Alfieri,14,7,29
1012,Conception,Alfiero,1,7,29
1013,Concetta,Alfisi,0,7,29
1014,Concha,Alfonsi,1,4,25
1015,Conchita,Alfonso,9,8,25
1016,Connie,Alfonzo,6,6,21
1017,Connie,Alford,22,7,38
1018,Conrad,Alfred,0,7,33
1019,Constance,Alfredo,0,7,33
1020,Consuela,Alfreds,10,6,25
1021,Consuelo,Alfrey,2,7,29
1022,Contessa,Alfson,0,9,29
1023,Cora,Algarin,14,7,38
1024,Coral,Alge,5,6,29
1025,Coralee,Algee,108,7,33
1026,Coralie,Algeo,1,6,25
1027,Corazon,Alger,0,5,29
1028,Cordelia,Alghamdi,1,7,29
1029,Cordell,Algien,23,6,33
1030,Cordia,Algier,6,3,29
1031,Cordie,Algire,1,8,29
1032,Coreen,Algood,7,9,29
1033,Corene,Alguire,231,6,25
1034,Coretta,Alhaddad,19,6,33
1035,Corey,Alhambra,6,4,29
1036,Corey,Alhameed,113,7,0
1037,Cori,Alhusseini,1,6,29
1038,Corie,Ali,127,9,33
1039,Corina,Aliaga,103,7,29
1040,Corine,Aliano,116,7,38
1041,Corinna,Alias,1,6,25
1042,Corinne,Aliberti,1,8,41
1043,Corliss,Alibozek,7,7,25
1044,Cornelia,Alicandro,1,7,29
1045,Cornelius,Alice,6,6,33
1046,Cornell,Alicea,0,7,5
1047,Corrie,Alicer,6,6,33
1048,Corrin,Alicia,3,5,29
1049,Corrina,Alicuben,6,8,30
1050,Corrine,Alie,5,6,29
1051,Corrinne,Alier,110,7,33
1052,Cortez,Aliff,225,7,38
1053,Cortney,Alig,232,5,25
1054,Cory,Alim,100,8,33
1055,Cory,Aliment,3,7,33
1056,Courtney,Alimento,0,8,25
1057,Courtney,Alimo,0,4,30
1058,Coy,Aline,1,8,29
1059,Craig,Alioto,0,7,33
1060,Creola,Aliotta,0,7,29
1061,Cris,Alipio,0,7,30
1062,Criselda,Alire,0,7,25
1063,Crissy,Alires,0,7,29
1064,Crista,Alirez,1,7,29
1065,Cristal,Alisauskas,113,8,13
1066,Cristen,Alison,236,6,13
1067,Cristi,Alix,1,7,29
1068,Cristie,Alizadeh,123,8,33
1069,Cristin,Aljemal,6,8,29
1070,Cristina,Alkana,6,7,29
1071,Cristine,Alkbsh,32,5,19
1072,Cristobal,Alkema,0,4,29
1073,Cristopher,Alken,0,7,25
1074,Cristy,Alkins,527,8,10
1075,Cruz,Alkire,7,6,38
1076,Cruz,All,35,7,25
1077,Crysta,Allaband,15,4,25
1078,Crystal,Allabaugh,117,6,29
1079,Crystle,Allah,1,7,29
1080,Cuc,Allain,100,6,15
1081,Curt,Allaire,0,2,29
1082,Curtis,Allam,1,6,5
1083,Curtis,Allaman,6,8,29
1084,Cyndi,Allamon,26,8,29
1085,Cyndy,Allamong,19,8,19
1086,Cynthia,Allan,11,7,29
1087,Cyril,Allanson,217,5,9
1088,Cyrstal,Allara,0,7,33
1089,Cyrus,Allard,1,8,33
1090,Cythia,Allateef,0,7,29
1091,Dacia,Allaway,2,7,33
1092,Dagmar,Allbee,6,7,26
1093,Dagny,Allbert,0,6,29
1094,Dahlia,Allbones,13,8,29
1095,Daina,Allbright,7,7,25
1096,Daine,Allbritten,11,5,33
1097,Daisey,Allbritton,123,8,25
1098,Daisy,Allcock,1,6,33
1099,Dakota,Allcorn,0,7,38
1100,Dale,Allday,2,5,33
1101,Dale,Allder,27,5,33
1102,Dalene,Alldredge,3,9,29
1103,Dalia,Allebach,5,7,25
1104,Dalila,Allee,0,9,29
1105,Dallas,Allegood,1,6,29
1106,Dallas,Allegra,9,7,5
1107,Dalton,Allegre,128,7,5
1108,Damaris,Allegretta,0,7,25
1109,Damian,Allegretti,0,7,25
1110,Damien,Allegrini,17,7,29
1111,Damion,Allegrucci,1,6,10
1112,Damon,Alleman,0,8,25
1113,Dan,Allemand,7,7,25
1114,Dan,Allemond,1,6,29
1115,Dana,Allen,1,5,29
1116,Dana,Allenbach,0,7,20
1117,Danae,Allenbaugh,6,7,9
1118,Dane,Allenbrand,1,7,29
1119,Danelle,Allende,138,7,30
1120,Danette,Allender,1,9,33
1121,Dani,Allendorf,3,7,19
1122,Dania,Allenson,3,7,33
1123,Danial,Allensworth,5,6,5
1124,Danica,Aller,6,7,33
1125,Daniel,Allerman,137,6,29
1126,Daniel,Allers,5,6,20
1127,Daniela,Allerton,1,7,33
1128,Daniele,Alleruzzo,11,7,33
1129,Daniell,Allery,8,7,30
1130,Daniella,Alles,142,7,33
1131,Danielle,Alleshouse,133,8,29
1132,Danika,Allessi,1,7,33
1133,Danille,Allessio,1,5,25
1134,Danilo,Alleva,0,8,33
1135,Danita,Allevato,13,7,9
1136,Dann,Allex,0,8,25
1137,Danna,Alley,6,8,25
1138,Dannette,Alleyne,16,8,29
1139,Dannie,Allford,0,7,25
1140,Dannie,Allgaeuer,0,6,33
1141,Dannielle,Allgaier,0,8,33
1142,Danny,Allgeier,0,7,38
1143,Dante,Allgeyer,0,6,5
1144,Danuta,Allgier,116,7,29
1145,Danyel,Allgire,100,7,29
1146,Danyell,Allgood,219,7,29
1147,Danyelle,Allhands,227,8,33
1148,Daphine,Alli,118,7,25
1149,Daphne,Alliance,11,7,25
1150,Dara,Allie,1,5,29
1151,Darby,Alligood,1,5,5
1152,Darcel,Alliman,500,7,33
1153,Darcey,Allin,0,3,33
1154,Darci,Allinder,1,5,13
1155,Darcie,Alling,8,6,29
1156,Darcy,Allinger,1,8,38
1157,Darell,Allington,107,8,29
1158,Daren,Allio,0,6,25
1159,Daria,Allis,17,7,29
1160,Darin,Allison,6,7,21
1161,Dario,Alliston,0,6,29
1162,Darius,Allman,1,7,19
1163,Darla,Allmand,1,7,33
1164,Darleen,Allmon,0,6,33
1165,Darlena,Allmond,6,8,33
1166,Darlene,Allnutt,1,8,33
1167,Darline,Allocca,5,6,25
1168,Darnell,Allocco,0,8,23
1169,Darnell,Allon,0,7,29
1170,Daron,Allor,6,6,29
1171,Darrel,Alloway,2,7,5
1172,Darrell,Allphin,0,8,38
1173,Darren,Allred,113,7,33
1174,Darrick,Allridge,5,7,29
1175,Darrin,Alls,21,7,38
1176,Darron,Allsbrook,9,7,19
1177,Darryl,Allsbrooks,0,6,29
1178,Darwin,Allscheid,225,6,29
1179,Daryl,Allshouse,101,7,29
1180,Daryl,Allsop,0,9,33
1181,Dave,Allston,0,8,29
1182,David,Allstott,6,9,29
1183,David,Allsup,26,8,29
1184,Davida,Allton,1,7,29
1185,Davina,Alltop,147,6,25
1186,Davis,Allum,6,8,29
1187,Dawn,Allums,109,6,33
1188,Dawna,Allvin,6,5,33
1189,Dawne,Allwardt,7,6,25
1190,Dayle,Allwood,0,7,33
1191,Dayna,Ally,1,7,28
1192,Daysi,Allyn,3,8,33
1193,Deadra,Allyne,9,8,33
1194,Dean,Alm,255,7,30
1195,Dean,Alma,100,8,33
1196,Deana,Almada,203,9,29
1197,Deandra,Almaguer,0,8,26
1198,Deandre,Almajhoub,279,6,30
1199,Deandrea,Alman,6,8,5
1200,Deane,Almand,20,6,33
1201,Deangelo,Almanza,16,5,33
1202,Deann,Almanzar,133,7,29
1203,Deanna,Almaras,1,7,29
1204,Deanne,Almaraz,1,7,29
1205,Deb,Almarez,1,7,29
1206,Debbi,Almario,107,4,29
1207,Debbie,Almarza,103,7,25
1208,Debbra,Almas,32,7,5
1209,Debby,Almasi,4,7,29
1210,Debera,Almazan,2,5,19
1211,Debi,Alme,14,7,33
1212,Debora,Almeda,111,5,33
1213,Deborah,Almeida,5,8,37
1214,Debra,Almen,0,7,25
1215,Debrah,Almenar,0,6,33
1216,Debroah,Almendarez,1,8,19
1217,Dede,Almengor,102,5,29
1218,Dedra,Almerico,16,7,29
1219,Dee,Almestica,8,6,10
1220,Dee,Almeter,1,8,25
1221,Deeann,Almeyda,0,8,25
1222,Deeanna,Almgren,1,5,29
1223,Deedee,Almiron,203,8,33
1224,Deedra,Almodova,18,6,29
1225,Deena,Almodovar,6,6,33
1226,Deetta,Almon,116,6,25
1227,Deidra,Almond,4,7,10
1228,Deidre,Almonte,6,9,29
1229,Deirdre,Almos,116,7,33
1230,Deja,Almquist,0,8,37
1231,Del,Almstead,0,7,29
1232,Delaine,Almsteadt,0,5,5
1233,Delana,Almy,1,5,30
1234,Delbert,Alnas,0,7,29
1235,Delcie,Alnoor,1,7,29
1236,Delena,Alnutt,0,7,25
1237,Delfina,Alo,10,6,29
1238,Delia,Aloan,237,9,23
1239,Delicia,Aloe,116,7,33
1240,Delila,Aloi,0,6,5
1241,Delilah,Aloia,233,7,25
1242,Delinda,Aloisi,25,7,29
1243,Delisa,Alonge,0,7,41
1244,Dell,Alongi,306,4,25
1245,Della,Alonso,23,5,33
1246,Delma,Alonza,0,6,29
1247,Delmar,Alonzo,123,8,38
1248,Delmer,Alosa,0,7,29
1249,Delmy,Alosta,0,8,29
1250,Delois,Alouf,0,7,5
1251,Deloise,Aloy,1,5,33
1252,Delora,Alpaugh,2,8,9
1253,Deloras,Alper,22,7,33
1254,Delores,Alperin,7,6,29
1255,Deloris,Alpern,3,7,29
1256,Delorse,Alpers,270,7,29
1257,Delpha,Alpert,109,7,29
1258,Delphia,Alpha,0,8,38
1259,Delphine,Alpheaus,223,8,29
1260,Delsie,Alphin,1,8,29
1261,Delta,Alphonse,16,7,13
1262,Demarcus,Alphonso,114,8,29
1263,Demetra,Alpis,5,8,9
1264,Demetria,Alpizar,116,8,25
1265,Demetrice,Alquesta,8,7,29
1266,Demetrius,Alquicira,100,7,33
1267,Demetrius,Alquijay,123,7,41
1268,Dena,Alquisira,3,6,33
1269,Denae,Alrais,117,8,33
1270,Deneen,Alred,1,7,33
1271,Denese,Alrich,109,7,29
1272,Denice,Alrod,2,9,29
1273,Denis,Alsandor,16,7,25
1274,Denise,Alsaqri,0,7,25
1275,Denisha,Alsberry,8,7,33
1276,Denisse,Alsbrook,6,7,5
1277,Denita,Alsbrooks,1,8,33
1278,Denna,Alsbury,0,9,0
1279,Dennis,Alsdon,0,7,29
1280,Dennis,Alsheimer,151,7,29
1281,Dennise,Alshouse,0,7,13
1282,Denny,Alsina,209,8,29
1283,Denny,Alsing,124,7,29
1284,Denver,Alsip,5,6,33
1285,Denyse,Alsman,1,6,33
1286,Deon,Alsobrook,104,7,25
1287,Deon,Alsobrooks,1,6,33
1288,Deonna,Alson,0,6,25
1289,Derek,Alsop,1,4,29
1290,Derick,Alspach,1,7,29
1291,Derrick,Alspaugh,6,7,41
1292,Deshawn,Alstad,129,7,33
1293,Desirae,Alston,17,7,19
1294,Desire,Alstott,1,7,25
1295,Desiree,Alstrom,332,7,33
1296,Desmond,Alsup,0,5,29
1297,Despina,Alt,1,6,5
1298,Dessie,Altadonna,0,5,25
1299,Destiny,Altamirano,100,7,25
1300,Detra,Altamiruno,0,9,5
1301,Devin,Altaras,1,8,25
1302,Devin,Altavilla,15,6,30
1303,Devon,Altemus,132,5,25
1304,Devon,Altenbach,6,8,25
1305,Devona,Altenburg,210,7,23
1306,Devora,Altenhofen,212,8,29
1307,Devorah,Alter,1,5,29
1308,Dewayne,Alteri,439,8,29
1309,Dewey,Alterio,12,6,9
1310,Dewitt,Alterman,9,6,29
1311,Dexter,Altermatt,0,7,29
1312,Dia,Altes,7,7,29
1313,Diamond,Altew,0,8,29
1314,Dian,Althaus,7,7,29
1315,Diana,Althauser,3,5,13
1316,Diane,Altheimer,3,7,5
1317,Diann,Althiser,1,7,29
1318,Dianna,Althoff,0,6,5
1319,Dianne,Althouse,0,7,5
1320,Dick,Altic,17,7,29
1321,Diedra,Altice,1,6,33
1322,Diedre,Altidor,0,4,25
1323,Diego,Altier,2,8,30
1324,Dierdre,Altieri,14,8,29
1325,Digna,Altiery,116,7,29
1326,Dillon,Altig,1,9,29
1327,Dimple,Altimus,5,6,29
1328,Dina,Altizer,1,6,33
1329,Dinah,Altken,4,8,25
1330,Dino,Altman,221,7,5
1331,Dinorah,Altmann,128,6,29
1332,Dion,Altmark,0,8,29
1333,Dion,Altmiller,307,7,29
1334,Dione,Altmire,2,7,29
1335,Dionna,Alto,8,7,25
1336,Dionne,Altobell,8,9,33
1337,Dirk,Altobelli,5,6,25
1338,Divina,Altobello,7,8,33
1339,Dixie,Altom,0,5,25
1340,Dodie,Altomare,27,5,33
1341,Dollie,Altomari,102,8,25
1342,Dolly,Altomonte,7,8,30
1343,Dolores,Alton,1,7,25
1344,Doloris,Altonen,1,7,29
1345,Domenic,Altop,0,5,19
1346,Domenica,Altreche,101,8,33
1347,Dominga,Altringer,124,6,25
1348,Domingo,Altro,1,8,33
1349,Dominic,Altrogge,0,6,33
1350,Dominica,Altschuler,2,9,5
1351,Dominick,Altshuler,116,6,5
1352,Dominique,Altsisi,1,5,29
1353,Dominique,Altstatt,0,5,33
1354,Dominque,Altum,55,8,33
1355,Domitila,Altvater,5,8,33
1356,Domonique,Altwies,0,6,29
1357,Don,Alty,0,6,33
1358,Dona,Alu,0,6,30
1359,Donald,Aluarado,6,6,25
1360,Donald,Aluarez,37,7,33
1361,Donella,Aluise,123,5,29
1362,Donetta,Alukonis,5,5,25
1363,Donette,Alumbaugh,25,8,29
1364,Dong,Alummoottil,7,7,5
1365,Dong,Aluqdah,3,7,30
1366,Donita,Alva,5,7,9
1367,Donn,Alvacado,2,6,25
1368,Donna,Alvalle,5,7,29
1369,Donnell,Alvanas,0,5,29
1370,Donnetta,Alvanez,107,8,29
1371,Donnette,Alvara,11,6,38
1372,Donnie,Alvarado,5,9,29
1373,Donnie,Alvardo,0,8,29
1374,Donny,Alvarenga,11,6,25
1375,Donovan,Alvarengo,3,7,5
1376,Donte,Alvares,103,7,33
1377,Donya,Alvarez,0,8,38
1378,Dora,Alvaro,1,9,29
1379,Dorathy,Alvarracin,2,6,29
1380,Dorcas,Alvarran,20,8,29
1381,Doreatha,Alvear,6,7,29
1382,Doreen,Alvelo,6,8,29
1383,Dorene,Alven,1,6,29
1384,Doretha,Alverado,1,6,29
1385,Dorethea,Alveraz,0,8,33
1386,Doretta,Alverest,17,8,30
1387,Dori,Alverez,29,7,33
1388,Doria,Alverio,118,7,29
1389,Dorian,Alvernaz,18,7,25
1390,Dorian,Alvero,8,6,29
1391,Dorie,Alverson,322,7,5
1392,Dorinda,Alves,1,7,15
1393,Dorine,Alvey,76,6,33
1394,Doris,Alvez,5,6,25
1395,Dorla,Alvia,0,6,29
1396,Dorotha,Alviar,0,5,5
1397,Dorothea,Alvidrez,264,6,29
1398,Dorothy,Alvin,222,8,25
1399,Dorris,Alvine,6,7,29
1400,Dorsey,Alvino,2,7,29
1401,Dortha,Alvira,0,8,29
1402,Dorthea,Alvirez,5,8,33
1403,Dorthey,Alvis,0,8,13
1404,Dorthy,Alviso,439,6,5
1405,Dot,Alvizo,3,6,5
1406,Dottie,Alvord,9,8,29
1407,Dotty,Alvorez,5,8,24
1408,Doug,Alwan,7,8,33
1409,Douglas,Alwang,0,7,33
1410,Douglass,Alward,0,7,29
1411,Dovie,Alwardt,0,8,29
1412,Doyle,Alway,0,7,29
1413,Dreama,Alwazan,1,7,30
1414,Drema,Alwin,6,7,29
1415,Drew,Alwine,239,6,33
1416,Drew,Aly,43,7,29
1417,Drucilla,Alyea,1,4,13
1418,Drusilla,Alzaga,0,6,25
1419,Duane,Alzate,143,7,25
1420,Dudley,Alzugaray,158,7,10
1421,Dulce,Amabile,220,4,5
1422,Dulcie,Amacher,1,6,29
1423,Duncan,Amack,0,7,33
1424,Dung,Amacker,0,7,29
1425,Dusti,Amadeo,0,7,38
1426,Dustin,Amadi,29,5,41
1427,Dusty,Amadio,15,9,29
1428,Dusty,Amado,2,8,33
1429,Dwain,Amadon,1,8,29
1430,Dwana,Amador,21,5,33
1431,Dwayne,Amailla,2,7,20
1432,Dwight,Amaker,15,5,5
1433,Dyan,Amalfitano,111,6,5
1434,Dylan,Amalong,0,5,29
1435,Earl,Aman,28,7,29
1436,Earle,Amancio,6,6,25
1437,Earlean,Amann,0,7,29
1438,Earleen,Amano,0,6,25
1439,Earlene,Amante,102,5,33
1440,Earlie,Amanza,8,9,25
1441,Earline,Amar,1,4,25
1442,Earnest,Amara,2,8,33
1443,Earnestine,Amaral,8,5,38
1444,Eartha,Amarante,8,5,29
1445,Easter,Amargo,1,8,38
1446,Eboni,Amari,0,8,25
1447,Ebonie,Amarian,1,7,29
1448,Ebony,Amarillas,0,9,29
1449,Echo,Amaro,1,7,25
1450,Ed,Amas,8,6,33
1451,Eda,Amason,1,7,29
1452,Edda,Amass,0,5,29
1453,Eddie,Amat,3,8,33
1454,Eddie,Amati,106,9,9
1455,Eddy,Amato,1,7,15
1456,Edelmira,Amauty,7,8,33
1457,Eden,Amavisca,5,7,29
1458,Edgar,Amaya,7,8,29
1459,Edgardo,Amazan,0,7,33
1460,Edie,Ambagis,1,8,9
1461,Edison,Ambeau,107,8,29
1462,Edith,Amber,5,8,29
1463,Edmond,Amberg,11,5,33
1464,Edmund,Ambers,1,6,25
1465,Edmundo,Amberson,5,7,29
1466,Edna,Ambert,1,8,33
1467,Edra,Amble,1,7,15
1468,Edris,Ambler,21,8,29
1469,Eduardo,Amboise,118,8,29
1470,Edward,Amboree,8,5,25
1471,Edward,Amborn,1,8,33
1472,Edwardo,Ambres,4,8,29
1473,Edwin,Ambrister,0,6,29
1474,Edwina,Ambriz,0,6,29
1475,Edyth,Ambrogi,35,6,25
1476,Edythe,Ambrose,117,8,29
1477,Effie,Ambrosia,0,8,29
1478,Efrain,Ambrosini,0,8,38
1479,Efren,Ambrosino,13,9,9
1480,Ehtel,Ambrosio,1,5,29
1481,Eileen,Ambrosius,0,7,30
1482,Eilene,Ambrosone,0,6,25
1483,Ela,Ambroz,5,6,30
1484,Eladia,Ambroziak,7,5,19
1485,Elaina,Ambuehl,1,7,25
1486,Elaine,Amburgey,106,8,29
1487,Elana,Amburgy,104,6,29
1488,Elane,Amburn,118,6,9
1489,Elanor,Amdahl,248,5,29
1490,Elayne,Amderson,43,7,25
1491,Elba,Amedee,108,7,25
1492,Elbert,Amedeo,6,8,19
1493,Elda,Amedro,8,6,25
1494,Elden,Ameduri,123,7,9
1495,Eldon,Ameen,17,5,13
1496,Eldora,Ameigh,269,6,29
1497,Eldridge,Amejorado,243,8,5
1498,Eleanor,Amel,11,8,33
1499,Eleanora,Amela,1,9,33
1500,Eleanore,Amelang,0,3,15
1501,Elease,Ameling,5,4,5
1502,Elena,Amelio,0,7,29
1503,Elene,Amell,5,6,33
1504,Eleni,Amelung,7,6,29
1505,Elenor,Amemiya,7,8,25
1506,Elenora,Amen,1,8,41
1507,Elenore,Amend,217,5,29
1508,Eleonor,Amendola,217,7,29
1509,Eleonora,Ament,19,5,25
1510,Eleonore,Amenta,0,7,29
1511,Elfreda,Amentler,7,7,33
1512,Elfrieda,Amento,5,7,25
1513,Elfriede,Amer,0,8,20
1514,Eli,America,3,8,29
1515,Elia,American,1,7,29
1516,Eliana,Amerine,16,8,9
1517,Elias,Amerio,0,7,33
1518,Elicia,Amerman,0,7,25
1519,Elida,Amero,254,5,5
1520,Elidia,Amerson,1,7,25
1521,Elijah,Amert,8,5,29
1522,Elin,Ames,2,8,5
